a1   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  a2   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  a3   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  
12   0    9    17   0    0    0    0    1    0    0    0    18   0    21   13   0    0    0    0    0    0    0    0    8    0    10   23   0    0    0    0    0    0    0    0    1    10700000  1270000   727000    
11   0    0    0    0    0    0    0    0    0    0    11   10   0    0    0    0    0    0    0    0    0    0    5    1    0    0    0    0    0    0    0    0    0    0    2    0    285000    8080      5930      
4    0    0    0    0    0    25   0    0    0    0    0    0    0    0    0    0    0    11   0    0    0    0    0    0    0    0    0    0    0    10   0    0    0    0    0    0    47900     154000    77500     
23   0    0    0    0    0    0    0    0    0    0    2    21   0    0    0    0    0    0    0    0    0    0    1    13   0    0    0    0    0    0    0    0    0    0    1    1    58700     111000    26100     
14   0    0    0    38   0    0    0    3    0    0    0    12   0    0    0    20   0    0    0    0    0    0    0    15   0    0    0    34   0    0    0    2    0    0    0    0    702000    245000    565000    
0    0    0    0    0    0    0    0    4    0    0    0    0    0    0    0    0    0    0    0    6    0    0    0    0    0    0    0    0    0    0    0    4    0    0    0    0    3120      1180      4180      
27   0    0    0    0    5    0    8    0    0    0    0    2    0    0    0    0    5    0    7    0    0    0    0    4    0    0    0    0    13   0    5    0    0    0    0    0    89100     10600     5790      
12   0    0    0    26   0    2    0    0    0    0    0    6    0    0    0    24   0    5    0    0    0    0    0    5    0    0    0    34   0    2    0    0    0    0    0    0    472       69500     1510      
5    0    7    0    0    0    0    0    18   0    0    0    6    0    0    0    0    0    0    0    21   0    0    0    9    0    10   0    0    0    0    0    16   0    0    0    1    461000    331000    81600     
0    4    0    0    0    0    0    0    0    0    0    0    3    4    0    0    0    0    0    0    0    0    0    1    0    9    0    0    0    0    0    0    0    0    0    0    0    356       545       21300     
16   0    0    0    2    0    0    0    2    0    0    0    11   0    0    0    1    0    0    0    0    0    0    0    17   0    0    0    7    0    0    0    0    0    0    0    1    65700     33000     5120      
7    0    0    15   0    0    0    0    0    2    0    0    7    0    0    21   0    0    0    0    0    4    0    0    6    0    0    21   0    0    0    0    0    0    0    0    0    28600     65700     18500     
1    0    0    0    13   0    0    0    0    0    0    0    0    0    1    1    17   0    0    0    0    0    0    0    1    0    0    0    14   0    0    0    0    0    0    0    0    764       107       30        
17   0    0    0    0    1    0    3    0    0    0    0    0    0    0    0    0    0    0    2    0    0    0    0    5    0    0    0    0    2    0    4    0    0    0    0    0    1170000   61800     1880000   
36   0    22   0    0    11   0    0    0    0    0    0    0    0    5    0    0    0    0    0    0    0    0    0    0    0    18   0    0    10   0    0    0    0    0    0    0    8060      5         541       
15   0    0    0    0    0    0    0    0    0    0    0    17   0    0    0    0    0    0    0    0    0    0    5    12   0    0    0    0    0    0    0    0    0    0    0    0    595000    2420000   80500000  
8    0    0    0    0    0    0    0    2    0    0    0    6    0    0    0    53   0    0    0    21   0    0    0    11   0    0    0    17   0    0    0    22   0    0    0    1    339       1030      36400     
24   0    47   0    16   0    0    3    0    0    0    0    0    0    9    0    2    0    0    0    0    0    0    0    17   0    47   0    20   0    0    4    0    0    0    0    0    6990      5         3820      
20   0    0    0    19   0    7    0    0    0    0    0    0    0    0    0    11   0    6    0    0    0    0    0    0    0    0    0    17   0    5    0    0    0    0    0    0    135000    40100     62100     
5    0    0    0    27   0    16   0    0    0    0    0    0    0    0    0    6    0    14   0    0    0    0    0    0    0    0    1    31   0    8    0    0    0    0    0    0    42400     29500     1330      
3    0    0    0    0    0    0    0    0    0    0    2    10   0    0    0    0    0    0    0    0    0    0    1    13   0    0    0    0    0    0    0    0    0    0    0    0    478000    256000    559000       
4    0    0    12   0    0    0    0    0    3    0    0    14   0    0    12   0    0    0    0    0    9    0    0    3    0    0    5    0    0    0    0    0    1    0    0    0    2290      15400     2660      
7    0    6    0    0    0    0    0    0    0    0    0    11   0    2    0    0    0    0    0    0    0    0    0    6    0    3    0    0    0    0    0    0    0    0    0    0    3300000   244000    9840      
4    0    0    0    0    0    0    0    0    0    0    37   25   0    0    0    0    0    0    0    0    0    0    40   12   0    0    0    0    0    0    0    0    0    0    35   1    25100     48800     46800     
8    0    1    0    4    0    8    0    0    0    0    0    3    0    2    0    1    0    3    0    0    0    0    0    1    0    2    0    7    0    4    0    0    0    0    0    0    2630000   1910000   3990000   
5    0    4    0    0    0    0    0    0    24   0    0    4    0    1    0    0    0    0    0    0    19   0    0    8    0    3    0    0    0    0    0    0    25   0    0    0    491       3300      895       
23   0    0    0    0    6    0    36   0    0    0    0    14   0    0    0    0    8    0    26   0    0    0    0    24   0    0    0    0    8    0    11   0    0    0    0    0    33800000  31500000  2170000   
18   0    8    0    8    0    0    0    0    0    0    0    10   0    11   0    6    0    0    0    0    0    0    0    6    0    20   0    8    1    0    0    0    0    0    0    0    2220      12600     9410      
